"Query","Match","HMDB","PubChem","KEGG","SMILES","Comment"
"(6Z,9Z,12Z)-Octadecatrienoic acid","Gamma-Linolenic acid","HMDB0003073","5280933","C06426","CCCCC/C=C\C/C=C\C/C=C\CCCCC(=O)O","1"
"(7R,8S)-7-Deoxo-2-deoxy-2,3:7,8-diepoxy-7,5-(ethylideneoxy)verrucarin A7beta,8beta-2,3-Diepoxyroridin H","NA","NA","NA","NA","NA","0"
"(7Z)-Fusarin C","NA","NA","NA","NA","NA","0"
"(9Z,11E)-(13S)-13-Hydroperoxyoctadeca-9,11-dienoic acid","13-L-Hydroperoxylinoleic acid","HMDB0003871","6437847","C04717","CCCCC[C@@H](/C=C/C=C\CCCCCCCC(=O)O)OO","1"
"(9Z,12Z)-6-formyl-2,3,3a,4,5,8,9,11a-octahydro-10-(hydroxymethyl)-3-methylene-4-(2-methyl-1-oxobutoxy)-2-oxocyclodeca[b]furan-5-yl ester 9,12-Octadecadienoic acid","NA","NA","NA","NA","NA","0"
"(9Z,12Z)-hexadeca-9,12-dienoyl-CoA","NA","NA","NA","NA","NA","0"
"(9Z)-Hexadecenoic acid","Palmitoleic acid","HMDB0003229","5312427","C08362","CCCCCC/C=C\CCCCCCCC(=O)O","1"
"(9Z)-Octadecenoic acid","Oleic acid","HMDB0000207","445639","C00712","CCCCCCCC/C=C\CCCCCCCC(=O)O","1"
"(Â±)-Tryptophan","NA","NA","NA","NA","NA","0"
"(E,E)-(-)-11-Dimethyl-3-[(acetyloxy)methyl]-7 2,6,10-dodecatriene-1,5-diol 1-acetate","NA","NA","NA","NA","NA","0"
"(E,E)-12-Hydroxy-6,10-dimethyl-6,10-dodecadien-2-oneOxocrinol","NA","NA","NA","NA","NA","0"
"(E)-1-(glutathion-S-yl)-N-hydroxy-ω-(methylsulfanyl)butan-1-imine","NA","NA","NA","NA","NA","0"
"(E)-1-(glutathion-S-yl)-N-hydroxy-ω-(methylsulfanyl)nonan-1-imine","NA","NA","NA","NA","NA","0"
"(E)-1-(L-cystein-S-yl)-N-hydroxy-ω-(methylsulfanyl)nonan-1-imine","NA","NA","NA","NA","NA","0"
"(E)-1-(L-cystein-S-yl)-N-hydroxy-ω-(methylsulfanyl)pentan-1-imine","NA","NA","NA","NA","NA","0"
"(E)-1-(L-cysteinylglycin-S-yl)-N-hydroxy-ω-(methylsulfanyl)butan-1-imine","NA","NA","NA","NA","NA","0"
"(E)-1-(L-cysteinylglycin-S-yl)-N-hydroxy-ω-(methylsulfanyl)pentan-1-imine","NA","NA","NA","NA","NA","0"
"(E)-1-butenesulfenate","NA","NA","NA","NA","NA","0"
"(E)-2-Methylgeranyl diphosphate","NA","NA","NA","NA","NA","0"
"(E)-2-nonen-1-al","NA","NA","NA","NA","NA","0"
"(E)-4-(Trimethylammonio)but-2-enoyl-CoA","NA","NA","NA","NA","NA","0"
"(E)-glutaconate","Glutaconic acid","HMDB0000620","5280498","C02214","C(/C=C/C(=O)O)C(=O)O","1"
"(E)-IsorhapontinIsorhapontigenin 3-O-beta-D-glucopyranoside","NA","NA","NA","NA","NA","0"
"(E)-ω-(methylsulfanyl)nonyl-thiohydroximate","NA","NA","NA","NA","NA","0"
"(glutathion-S-yl)(1H-indol-3-yl)acetonitrile","NA","NA","NA","NA","NA","0"
"(indol-3-yl)acetyl-L-glutamine","NA","NA","NA","NA","NA","0"
"(L-Prolyl)adenylate","NA","NA","NA","NA","NA","0"
"(L-Seryl)adenylate","NA","NA","NA","NA","NA","0"
"(methylthio-methyl)sulfone","NA","NA","NA","NA","NA","0"
"(R)-(Homo)2-citrate","(R)-(Homo)2-citrate",NA,"51090911","C16583",NA,"1"
"(R)-(Homo)3-citrate","(R)-(Homo)3-citrate",NA,"51090925","C16598",NA,"1"
"(R)-1-Methyl-4-(1-methyl-5-hexenyl)-benzene","NA","NA","NA","NA","NA","0"
"(R)-2-Hydroxybutane-1,2,4-tricarboxylate","Homocitric acid","HMDB0003518","439459","C01251","C(C[C@@](CC(=O)O)(C(=O)O)O)C(=O)O","1"
"(R)-2-Hydroxystearate","NA","NA","NA","NA","NA","0"
"(R)-2-hydroxystearic acid","NA","NA","NA","NA","NA","0"
"(R)-3-((R)-3-Hydroxybutanoyloxy)butanoate","(R)-3-((R)-3-Hydroxybutanoyloxy)butanoate","METPA0509",NA,"C04546",NA,"1"
"(R)-3-Hydroxybutyric acid","(R)-3-Hydroxybutyric acid","HMDB0000011","92135","C01089","C[C@H](CC(=O)O)O","1"
"(R)-5-Diphosphomevalonate","(S)-5-Diphosphomevalonic acid","HMDB0001090","439418","C01143","C[C@@](CCOP(=O)(O)OP(=O)(O)O)(CC(=O)O)O","1"
"(R)-glycerate","Glyceric acid","HMDB0000139","439194","C00258","C([C@H](C(=O)O)O)O","1"
"(R)-lactate","D-Lactic acid","HMDB0001311","61503","C00256","C[C@H](C(=O)O)O","1"
"(R)-Pantoate","(R)-Pantoate","METPA0053",NA,"C00522",NA,"1"
"(R)-Ureidoglycolate","NA","NA","NA","NA","NA","0"
"(S)-1-Hydroxy-N-methylcanadine","(S)-1-Hydroxy-N-methylcanadine",NA,"340125646","C21586",NA,"1"
"(S)-3-hydroxy-isobutanoate","NA","NA","NA","NA","NA","0"
"(S)-6-Gingerol(S)-(+)-[6]Gingerol[6]-Gingerol","NA","NA","NA","NA","NA","0"
"(S)-6-Hydroxynicotine","(S)-6-Hydroxynicotine","METPA0118",NA,"C01056",NA,"1"
"(S)-cis-Amino-5-chloro-4-pentenoic acid(Z)-2-Amino-5-chloro-4-pentenoic acid","NA","NA","NA","NA","NA","0"
"(S)-Furanopetasitin","NA","NA","NA","NA","NA","0"
"(S)-Hydroxyhexanoyl-CoA","(S)-Hydroxyhexanoyl-CoA","HMDB0003942","11966160","C05268","CCC[C@@H](CC(=O)SCCNC(=O)CCNC(=O)C(C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C2N=CN=C3N)O)OP(=O)(O)O)O)O","1"
"(S)-Reticuline","(S)-Reticuline","HMDB0003601","439653","C02105","CN1CCC2=CC(=C(C=C2[C@@H]1CC3=CC(=C(C=C3)OC)O)O)OC","1"
"(Z,Z,Z)-3,6,9-Dodecatrien-1-ol","NA","NA","NA","NA","NA","0"
"(Z)-2-Nonen-1-ol","NA","NA","NA","NA","NA","0"
"(Z)-3-Hydroxyoctadec-7-enoic acid","NA","NA","NA","NA","NA","0"
"(Z)-But-1-ene-1,2,4-tricarboxylate","(Z)-But-1-ene-1,2,4-tricarboxylate","HMDB0060320","0","C04002","[H]\C(C(O)=O)=C(/CCC(O)=O)C(O)=O","1"
"(Z)-Phytolcis-Phytol","NA","NA","NA","NA","NA","0"
"[1R-(1alpha,2beta,3alpha,4alpha)]-6-(hydroxymethyl)-3-(1-methylethyl)-5-Cyclohexene-1,2,4-triol","NA","NA","NA","NA","NA","0"
"[1R-(1alpha,2beta,4abeta,5beta,6beta,8aalpha)]-Decahydro-8a-methyl-4-methylene-6-(1-methylethyl)-1,2,5-naphthalenetriol 1,2-diacetate 5-benzoate","NA","NA","NA","NA","NA","0"
"[1R-(1alpha,4beta,4abeta,6alpha,8aalpha)]-6-(Acetyloxy)-4-ethoxy-1,2,3,4,4a,5,6,8a-octahydro-4,7-dimethyl-a-methylene-1-naphthaleneacetic acid methyl ester","NA","NA","NA","NA","NA","0"
"[1R-[1alpha,4alpha,4aalpha,5alpha(E),6alpha,8abeta]]-Decahydro-4,8a-dimethyl-6-(1-methylethyl)-1,4-epoxynaphthalen-5-yl ester 3-phenyl-2-propenoic acid","NA","NA","NA","NA","NA","0"
"[1S-(1R*,5E,7R*)]-4,10-bis(methylene)-7-(1-methylethyl)-5-Cyclodecen-1-ol acetate","NA","NA","NA","NA","NA","0"
"[3aR-[3aR*,4R*(E),6E,9S*,10Z,11aR*]]-9-(Acetyloxy)-2,3,3a,4,5,8,9,11a-octahydro-6,10-dimethyl-3-methylene-2-oxocyclodeca[b]furan-4-yl ester 4-(acetyloxy)-2-[(acetyloxy)methyl]-2-butenoic acidHiyodarilactone F","NA","NA","NA","NA","NA","0"
"[3aS-(3aR*,4S*,6R*,9S*,10R*,11aS*)]-9-Ethoxydodecahydro-6,10-dimethyl-3-methylene-2-oxo-6,9-epoxycyclodeca[b]furan-4-yl ester 2-methyl-propanoic acid","NA","NA","NA","NA","NA","0"
"[3R-[3alpha,5beta,5aalpha,6alpha(E),7alpha,9alpha,9aalpha]]-5,7-bis(Acetyloxy)octahydro-2,2,5a,9-tetramethyl-2H-3,9a-methano-1-benzoxepin-6-yl ester 3-phenyl-2-propenoic acid","NA","NA","NA","NA","NA","0"
"[3S-(3alpha,5alpha,5aalpha,6alpha,9beta,9aalpha,10S*)]-5,10-bis(Acetyloxy)-5a-[(acetyloxy)methyl]-6-(benzoyloxy)octahydro-9-hydroxy-2,2,9-trimethyl-4H-3,9a-methano-1-benzoxepin-4-one","NA","NA","NA","NA","NA","0"
"[5-(Aminomethyl)furan-3-yl]methyl diphosphate","[5-(Aminomethyl)furan-3-yl]methyl diphosphate",NA,"295369331","C21069",NA,"1"
"[5,5]-Bisdihydroquercetin","NA","NA","NA","NA","NA","0"
"[6]-Shogaol","NA","NA","NA","NA","NA","0"
"[Gallocatechin-(4alpha->8)]2-gallocatechin","NA","NA","NA","NA","NA","0"
"0231AIndole alkaloid 0231A","NA","NA","NA","NA","NA","0"
"1-(1-Oxopropyl)-1H-imidazole","NA","NA","NA","NA","NA","0"
"1-(18-hydroxyoleoyl)-sn-glycrol 3-phosphate","NA","NA","NA","NA","NA","0"
"1-(3-aminopropyl)-pyrrolinium","NA","NA","NA","NA","NA","0"
"1-(3,4-dihydroxyphenyl)-3-(3-C-glucosyl-2,4,6-trihydroxyphenyl)propane-1,3-dione","NA","NA","NA","NA","NA","0"
"1-(4-Amino-2-methylpyrimid-5-ylmethyl)-3-(beta-hydroxyethyl)-2-methylpyridinium bromide","NA","NA","NA","NA","NA","0"
"1-Butene-4-isothiocyanate3-Butenyl isothiocyanate","NA","NA","NA","NA","NA","0"
"1-Caffeoyl-4-deoxyquinic acid","NA","NA","NA","NA","NA","0"
"1-Cyclohexenylcarboxylic acid","NA","NA","NA","NA","NA","0"
"1-Deoxy-D-glucitol","NA","NA","NA","NA","NA","0"
"1-Dodecanoyl-sn-glycerol","NA","NA","NA","NA","NA","0"
"1-Epidactimicin","NA","NA","NA","NA","NA","0"
"1-Guanidino-1-deoxy-scyllo-inositol 4-phosphate","NA","NA","NA","NA","NA","0"
"1-Hydroxycrisamicin A","NA","NA","NA","NA","NA","0"
"1-Hydroxyuracil","NA","NA","NA","NA","NA","0"
"1-Kestose","1-Kestose","HMDB0011729","440080","C03661","C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@]2([C@H]([C@@H]([C@H](O2)CO)O)O)CO[C@]3([C@H]([C@@H]([C@H](O3)CO)O)O)CO)O)O)O)O","1"
"1-Methyladenosine","1-Methyladenosine","HMDB0003331","27476","C02494","CN1C=NC2=C(C1=N)N=CN2[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O","1"
"1-methylpyrrolidine-2-acetyl-CoA","NA","NA","NA","NA","NA","0"
"1-Naphthalenesulfonic acid","1-Naphthalenesulfonic acid",NA,"47205509","C16201",NA,"1"
"1-Naphthylamine","1-Naphthylamine","METPA1135",NA,"C14790",NA,"1"
"1-O-(2-Acetamido-2-deoxy-alpha-D-glucopyranosyl)-1D-myo-inositol 3-phosphate","NA","NA","NA","NA","NA","0"
"1-O-4-hydroxybenzoyl-β-D-glucose","NA","NA","NA","NA","NA","0"
"1-O-Sinapoyl-beta-D-glucose","1-O-Sinapoyl-beta-D-glucose","METPA1696",NA,"C01175",NA,"1"
"1-O,6-O-digalloyl-β-D-glucose","NA","NA","NA","NA","NA","0"
"1-Octadecanoyl-sn-glycero-3-phosphoethanolamine","LysoPE(18:0/0:0)","HMDB0011130","9547068","C21484","CCCCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OCCN)O","1"
"1-Octen-3-ol-3-o-beta-D-xylopyranosyl(1->6)-beta-D-glucopyranoside","NA","NA","NA","NA","NA","0"
"1-Peroxyferolide","NA","NA","NA","NA","NA","0"
"1-Phenyl-3-(phenylsulfonyl)-2-propen-1-one","NA","NA","NA","NA","NA","0"
"1-phenyl-7-(3,4-dihydroxyphenyl)-hepta-1,3-dien-5-one","NA","NA","NA","NA","NA","0"
"1-piperideine 6-carboxylate","NA","NA","NA","NA","NA","0"
"1,1-Dibromo-1-chloro-2-propanone","NA","NA","NA","NA","NA","0"
"1,1-Dichloro-2-(dihydroxy-4-chlorophenyl)-2-(4-chlorophenyl)ethylene","NA","NA","NA","NA","NA","0"
"1,1-Diethyl-2-hydroxy-2-nitrosohydrazine","NA","NA","NA","NA","NA","0"
"1,1,7-Tribromo-2,6,8-trichloro-3,7-dimethyl-3-octene","NA","NA","NA","NA","NA","0"
"1,2-Bis-O-sinapoyl-beta-D-glucose","NA","NA","NA","NA","NA","0"
"1,2-di-O-sinapoyl-β-D-glucose","NA","NA","NA","NA","NA","0"
"1,2-Diamino-1-(2-hydroxyphenyl)propene","2-(1,2-Diamino-1-propenyl)phenol","HMDB0034900","101690107",NA,"C\C(N)=C(\N)C1=CC=CC=C1O","1"
"1,2-Dichloropropane","NA","NA","NA","NA","NA","0"
"1,2-Dihydroxymint lactone","NA","NA","NA","NA","NA","0"
"1,2-Epoxyhexadecane","Hexadecane","HMDB0033792","11006","C14499","CCCCCCCCCCCCCCCC","1"
"1,2,3-Trihydroxybenzene","1,2,3-Trihydroxybenzene","HMDB0013674","3446","C01108","C1=CC(=C(C(=C1)O)O)O","1"
"1,2,3,4-Tetragalloyl-alpha-D-glucose","NA","NA","NA","NA","NA","0"
"1,2,3,4-Tetrahydro-alpha,7-dihydroxy-beta-(hydroxymethyl)-9-methoxy-3,4-dioxocyclopenta[c][1]benzopyran-6-propanal","1,2,3,4-Tetrahydro-alpha,7-dihydroxy-beta-(hydroxymethyl)-9-methoxy-3,4-dioxocyclopenta[c][1]benzopyran-6-propanal",NA,"124490263","C19591",NA,"1"
"1,2,3,6-Tetra-O-galloyl-beta-D-glucose1,2,3,6-tetra-O-Galloyl-beta-D-glucose","NA","NA","NA","NA","NA","0"
"1,2,3,7,8-Pentachlorodibenzofuran","1,2,3,7,8-Pentachlorodibenzofuran",NA,"96024322","C18105",NA,"1"
"1,2,4-Trithiacyclopentane","NA","NA","NA","NA","NA","0"
"1,24-Tetracosane dioic acid","NA","NA","NA","NA","NA","0"
"1,3-alpha-D-Mannosyl-(1,2-N-acetyl-alpha-D-glucosaminyl)-1,2-alpha-D-mannosyl-1,2-alpha-D-mannosyl-D-mannose","NA","NA","NA","NA","NA","0"
"1,3-Butadiene","1,3-Butadiene","HMDB0041792","7845","C16450","C=CC=C","1"
"1,3-Diphenyltetramethyldisiloxane","NA","NA","NA","NA","NA","0"
"1,3,4,5-Tetracaffeoylquinic acid","NA","NA","NA","NA","NA","0"
"1,4-Bis(chloromethoxymethyl)benzene","NA","NA","NA","NA","NA","0"
"1,4-Butynediol","NA","NA","NA","NA","NA","0"
"1,4-Cyclohexanedicarboxylic acid","NA","NA","NA","NA","NA","0"
"1,4-Dihydroxy-2-naphthoate","1,4-Dihydroxy-2-naphthoate","METPA0422",NA,"C03657",NA,"1"
"1,4-naphthoquinone","1,4-Naphthoquinone","METPA0310",NA,"C02617",NA,"1"
"1,6-Dimethoxypyrene","1,6-Dimethoxypyrene","HMDB0060337","9543291","C18260","COC1=C2C=CC3=C4C(C=CC(C=C1)=C24)=C(OC)C=C3","1"
"1,7-Dihydroxy-2,3-methylenedioxyxanthone","NA","NA","NA","NA","NA","0"
"1,7-Dimethyluric acid","1,7-Dimethyluric acid","HMDB0011103","91611","C16356","CN1C2=C(NC1=O)NC(=O)N(C2=O)C","1"
"1,7,16-Hexadecanetriol","NA","NA","NA","NA","NA","0"
"1,8-Dinitropyrene","NA","NA","NA","NA","NA","0"
"10-(Methylsulfonyl)decyl glucosinolate","NA","NA","NA","NA","NA","0"
"10-(Methylthio)decyl glucosinolate","NA","NA","NA","NA","NA","0"
"10-Chloro-1-heptadecene-4,6-diyne-3,8,9-triol(+)-10-Chloro-1-heptadecene-4,6-diyne-3,8,9-triol","NA","NA","NA","NA","NA","0"
"10-Demethoxykopsidasinine","NA","NA","NA","NA","NA","0"
"10-Deoxyeucommiol","NA","NA","NA","NA","NA","0"
"10-Deoxygeniposide tetraacetate","NA","NA","NA","NA","NA","0"
"10-Hydroxyloganin","10-Hydroxyloganin",NA,"443340","C11659","COC(=O)C1=CO(O2O(CO)(O)(O)2O)21C(O)2CO","1"
"10-Isovaleryl kanokoside C","NA","NA","NA","NA","NA","0"
"10-Oxodecanoate","NA","NA","NA","NA","NA","0"
"10,11-Didehydroepothilone DEpothilone 490","NA","NA","NA","NA","NA","0"
"10,16-Dihydroxyhexadecanoic acid","Wax ester",NA,"4779","C01629",NA,"1"
"100-2","100-2",NA,"582798","C12408",NA,"1"
"104-1","NA","NA","NA","NA","NA","0"
"11-(Methylsulfinyl)undecyl glucosinolate","NA","NA","NA","NA","NA","0"
"11-Hydroxycamptothecin","NA","NA","NA","NA","NA","0"
"11-Hydroxyiridodial glucoside pentaacetate","11-Hydroxyiridodial glucoside pentaacetate",NA,"443347","C11666","CC(=O)OCC1=CO(O2O(COC(C)=O)(OC(C)=O)(OC(C)=O)2OC(C)=O)2(C)CC12","1"
"11-O-Demethyl-7-methoxypradimicinone II","NA","NA","NA","NA","NA","0"
"11-O-Demethyl-7-O-methylpradinone II11-O-Demethyl-7-methoxypradinone II","NA","NA","NA","NA","NA","0"
"11-O-Demethylpradinone I","NA","NA","NA","NA","NA","0"
"11,11-Dideoxyverticillin A(+)-11,11-Dideoxyverticillin A 11,11-Dideoxyverticillin ZH 4B","NA","NA","NA","NA","NA","0"
"11,13-Dihydro-13-prolyllactupicrin","NA","NA","NA","NA","NA","0"
"11,13-O-Diacetylglanduline(+)-11,13-O-Diacetylglanduline","NA","NA","NA","NA","NA","0"
"11a-Hydroxyprogesterone","11a-Hydroxyprogesterone","HMDB0000920","440105","C03747","CC(=O)C1CC[C@@H]2[C@@]1(C[C@H]([C@H]3[C@H]2CCC4=CC(=O)CC[C@]34C)O)C","1"
"11beta,21-Dihydroxy-5beta-pregnane-3,20-dione","11beta,21-Dihydroxy-5beta-pregnane-3,20-dione","HMDB0006757","7835","C05475","[H][C@@]12CCC(C(=O)CO)[C@@]1(C)C[C@H](O)[C@@]1([H])[C@@]2([H])CC[C@]2([H])CC(=O)CC[C@]12C","1"
"11beta,21-Dihydroxypregn-4-ene-3,20-dione 21-acetate","NA","NA","NA","NA","NA","0"
"12-Cytisineacetamide","NA","NA","NA","NA","NA","0"
"12-Hydroxydihydrochelirubine","12-Hydroxydihydrochelirubine","METPA0569",NA,"C05193",NA,"1"
"12-Hydroxysolasonine","NA","NA","NA","NA","NA","0"
"12,13-Didehydrocarpaine","NA","NA","NA","NA","NA","0"
"13-Deoxycarminomycin","13-Deoxycarminomycin",NA,"582818","C12428",NA,"1"
"13-Deoxytedanolide","NA","NA","NA","NA","NA","0"
"13-Dihydrocarminomycin","13-Dihydrocarminomycin",NA,"582821","C12431",NA,"1"
"13-Hydroxylupanine(+)-13-Hydroxylupanine(+)-13alpha-Hydroxylupanine","NA","NA","NA","NA","NA","0"
"13-O-AcetylglandulineGlanduline 13-acetate","NA","NA","NA","NA","NA","0"
"13-O-Methylvernojalcanolide 8-O-acetate","NA","NA","NA","NA","NA","0"
"13,16,19-Docosatrienoic acid","13,16,19-docosatrienoic acid","HMDB02823","5312556","C16534","CC/C=C/C/C=C/C/C=C/CCCCCCCCCCCC(=O)O","1"
"13(S)-Hydroperoxylinolenic acid(13S)-Hydroperoxy-cis-9,15-trans-11-octadecatrienoic acid(13S)-HPLA13(S)-hydroperoxy-9(Z),11(E),15(Z)-octadecatrienoic acid","NA","NA","NA","NA","NA","0"
"14-Demethyltuguaconitine(+)-14-Demethyltuguaconitine","NA","NA","NA","NA","NA","0"
"14-Deoxy-N-norparaherquamide30-Demethyl-14-deoxyparaherquamideSB 200437UK 109692","NA","NA","NA","NA","NA","0"
"14-DihydroxycornestinCornexistin","NA","NA","NA","NA","NA","0"
"14alpha-Methylsteroid","NA","NA","NA","NA","NA","0"
"15-(Dimethylarsinoyl)pentadecanoic acid","NA","NA","NA","NA","NA","0"
"15-Epileoheteronone E","NA","NA","NA","NA","NA","0"
"16-Diacetoxy-7alpha-hydroxy-18-malonyloxy-ent-cleroda-3-ene","NA","NA","NA","NA","NA","0"
"16-epi-Latrunculin B","NA","NA","NA","NA","NA","0"
"16-Hydroxyhexadecanoic acid","16-Hydroxy hexadecanoic acid","HMDB0006294","7058075","C18218","C(CCCCCCCC(=O)[O-])CCCCCCCO","1"
"16-Ketoestrone","16-Oxoestrone","HMDB0000372","53477688","C14441","C[C@]12CCC3C(C1CC(=O)C2=O)CCC4=C3C=CC(=C4)O","1"
"16-Oxonapyradiomycin A2","NA","NA","NA","NA","NA","0"
"16-Oxopalmitate","16-Oxopalmitate",NA,"124490282","C19614",NA,"1"
"16,17,18,20-Tetrahydroxy-10,11,14,15-tetrahydronerylgeraniol","NA","NA","NA","NA","NA","0"
"16,23,24-Triketomelianin B(-)-16,23,24-Triketomelianin B16-epi-Scalarolbutenolide","NA","NA","NA","NA","NA","0"
"16alpha-Acetoxyasclepin","NA","NA","NA","NA","NA","0"
"16alpha-Hydroxydehydroepiandrosterone","NA","NA","NA","NA","NA","0"
"17-(Dimethylarsinoyl)heptadecanoic acid","NA","NA","NA","NA","NA","0"
"17-O-Acetyltetraphyllicine","NA","NA","NA","NA","NA","0"
"17-Propyl-5alpha-androst-2-en-17beta-ol","NA","NA","NA","NA","NA","0"
"17alpha,20alpha-Dihydroxypregn-4-en-3-one","17-alpha,20-alpha-Dihydroxypregn-4-en-3-one","HMDB0011653","440368","C04518","C[C@@H]([C@]1(CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CCC4=CC(=O)CC[C@]34C)C)O)O","1"
"17beta-(1H-Imidazol-4-yl)androst-5-en-3beta-ol","NA","NA","NA","NA","NA","0"
"17beta-Hydroxy-4-mercaptoandrost-4-en-3-one 4-acetate 17-propionate","NA","NA","NA","NA","NA","0"
"18-Oxohaplocidine","NA","NA","NA","NA","NA","0"
"18beta-glycyrrhetinic acidGlycyrrhetinic acidGlycyrrhitinic acid","NA","NA","NA","NA","NA","0"
"19-(4-Hydroxyphenyl)nonadecanoyl adenylate","NA","NA","NA","NA","NA","0"
"19-DemethoxylebstatinAutolytimycin","NA","NA","NA","NA","NA","0"
"19-Hydroxy-19,20-Dihydrovincamajine","NA","NA","NA","NA","NA","0"
"19-Hydroxy-8-O-methyltetrangulol","NA","NA","NA","NA","NA","0"
"1S-Acetoxy-3-myodesertene","NA","NA","NA","NA","NA","0"
"1S-Hydroxy-1,2-dihydrosphaerococcenol A","NA","NA","NA","NA","NA","0"
"2-(2,3-Epoxy-3-methylbutyl)-3,5-dihydroxybibenzyl","NA","NA","NA","NA","NA","0"
"2-(4-Methoxyphenethyl)chromone","NA","NA","NA","NA","NA","0"
"2-(6-oxo-1-oxaspiro[2.5]octa-4-glucosyl)-6-hydroxy-1-benzofuran-3-one","NA","NA","NA","NA","NA","0"
"2-(6-Methylthio)hexylmalic acid","NA","NA","NA","NA","NA","0"
"2-(alpha-D-Mannosyl)-3-phosphoglycerate","2-(alpha-D-Mannosyl)-3-phosphoglycerate","METPA1033",NA,"C11516",NA,"1"
"2-(alpha-Hydroxypropyl)thiamine diphosphate","2-(alpha-Hydroxypropyl)thiamine diphosphate",NA,"254741471","C21017",NA,"1"
"2-(alpha-L-Arabinopyranosyloxyl)-2-phenylethyl glucosinolate","NA","NA","NA","NA","NA","0"
"2-(Bromochloromethyl)-1,5,6-trichloro-6-methyl-1,3,7-octatriene","NA","NA","NA","NA","NA","0"
"2-(Formamido)-N1-(5-phosphoribosyl)acetamidine","NA","NA","NA","NA","NA","0"
"2-(Glutathion-S-yl)-2-methylbut-3-en-1-ol","NA","NA","NA","NA","NA","0"
"2-(Methylsulfanyl)-1,3-benzothiazole","NA","NA","NA","NA","NA","0"
"2-(Methylthio)phenol","NA","NA","NA","NA","NA","0"
"2-(p-Methoxyphenyl)-3-(m-chlorophenyl)acrylonitrile","NA","NA","NA","NA","NA","0"
"2-(S-Glutathionyl)acetyl glutathione","2-(S-Glutathionyl)acetyl glutathione","HMDB0060343","11954072","C14863","[H][C@](N)(CCC(O)=N[C@@]([H])(CSCC(=O)SC[C@]([H])(N=C(O)CC[C@]([H])(N)C(O)=O)C(O)=NCC(O)=O)C(O)=NCC(O)=O)C(O)=O","1"
"2-[(2-methylsulfanyl)hexyl]maleate","NA","NA","NA","NA","NA","0"
"2-[(2R,5Z)-2-Carboxy-4-methylthiazol-5(2H)-ylidene]ethyl phosphate","2-[(2R,5Z)-2-Carboxy-4-methylthiazol-5(2H)-ylidene]ethyl phosphate","MA3TEM069","163311989","C20246",NA,"1"
"2-[(beta-D-glucopyranosyloxy)methyl]-5-hydroxymethylfuran","NA","NA","NA","NA","NA","0"
"2-[hydroperoxy-(4-glucosyl-hydroxyphenyl)methyl]-6-hydroxy-1-benzofuran-3-one","NA","NA","NA","NA","NA","0"
"2-Aceto-2-hydroxybutanoate","NA","NA","NA","NA","NA","0"
"2-Acetoxy-4,5-dihydroxykleinifulgin","NA","NA","NA","NA","NA","0"
"2-acetyl-3-isobutanoyl-3,4-di(3-methylbutanoyl)sucrose","NA","NA","NA","NA","NA","0"
"2-Acetylfuro-1,4-naphthoquinone","NA","NA","NA","NA","NA","0"
"2-Amino-1,5-anhydro-2-deoxyglucitol","NA","NA","NA","NA","NA","0"
"2-Amino-3-nitraminopropionic acid","(3-Nitroamino)alanine","HMDB0029398","55288987",NA,"C(C(C(=O)O)N)N[N+](=O)[O-]","1"
"2-Amino-4-hydroxy-6-(hydroxymethyl)-7,8-dihydropteridine","NA","NA","NA","NA","NA","0"
"2-Amino-5-phosphopentanoic acid","NA","NA","NA","NA","NA","0"
"2-Amino-6-(benzylthio)purine","NA","NA","NA","NA","NA","0"
"2-AminoAMP","NA","NA","NA","NA","NA","0"
"2-Aminoethylphosphonate","Ciliatine","HMDB0011747","339","C03557","C(CP(=O)(O)O)N","1"
"2-Aminomuconate semialdehyde","2-Aminomuconic acid semialdehyde","HMDB0001280","5280625","C03824","C(=C\C=O)\C=C(/C(=O)O)\N","1"
"2-Benzylmalic acid","2-Benzylmalic acid",NA,"172232376","C20653",NA,"1"
"2-Bromo-5-hydroxy-N-[2-(4-hydroxyphenyl)ethyl]-4-methoxy-N-methylbenzamide","NA","NA","NA","NA","NA","0"
"2-Bromomaleylacetate","2-Bromomaleylacetate",NA,"47205557","C16249",NA,"1"
"2-Butoxyethanol","2-Butoxyethanol","HMDB0031327","8133","C19355","CCCCOCCO","1"
"2-Carboxy-2-hydroxy-8-carboxychromene","NA","NA","NA","NA","NA","0"
"2-Chloro-1,1,1-trifluoroethane","NA","NA","NA","NA","NA","0"
"2-Chlorobenzoate","2-Chlorobenzoate",NA,"5404","C02357",NA,"1"
"2-Chloromaleylacetate","2-Chloromaleylacetate","HMDB0060347","9776838","C06329","OC(=O)CC(=O)\C=C(\Cl)C(O)=O","1"
"2-Dehydro-D-xylonate","NA","NA","NA","NA","NA","0"
"2-dehydropantolactone","NA","NA","NA","NA","NA","0"
"2-Deoxystreptidine","NA","NA","NA","NA","NA","0"
"2-descarboxy-betanidin","2-Descarboxy-betanidin",NA,"96024084","C17757",NA,"1"
